id,real_time,mae,mape
424782,528.0,1647.38037109375,312.00384521484375
432697,978.0,1203.36865234375,123.04383850097656
406526,1543.0,1259.42236328125,81.62167358398438
443323,1503.0,1598.684814453125,106.36625671386719
428706,920.0,1165.65869140625,126.70203399658203
436306,547.0,2850.594970703125,521.1325073242188
439858,671.0,1626.45458984375,242.39263916015625
428714,821.0,2622.666259765625,319.4477844238281
406544,1069.0,2535.062255859375,237.14332580566406
424823,1027.0,1581.83203125,154.0245361328125
421251,139.0,957.3541259765625,688.7439575195312
432722,976.0,1134.336181640625,116.22296905517578
406552,486.0,2334.798095703125,480.4111328125
410250,787.0,854.5291748046875,108.58057403564453
428729,700.0,2331.1611328125,333.02301025390625
439874,1564.0,1039.83251953125,66.4854507446289
406559,2127.0,2672.1748046875,125.63116455078125
406561,1368.0,2601.807373046875,190.1905975341797
428737,647.0,1749.544677734375,270.40875244140625
428738,1583.0,1690.83837890625,106.81227111816406
410262,1045.0,1394.981689453125,133.49107360839844
428740,2361.0,2666.2919921875,112.93061828613281
436334,859.0,2095.7783203125,243.97885131835938
402759,691.0,2077.32861328125,300.6264343261719
421278,1380.0,2079.448486328125,150.68467712402344
421279,1809.0,2538.2578125,140.31275939941406
443361,1372.0,884.671875,64.48046112060547
436343,340.0,970.1865234375,285.3489990234375
424856,552.0,2404.726806640625,435.638916015625
432755,395.0,1476.5714111328125,373.8155517578125
402780,1501.0,2261.9228515625,150.69439697265625
428759,467.0,1480.4652099609375,317.01611328125
406587,186.0,1240.58056640625,666.978759765625
436354,1504.0,599.2197265625,39.841739654541016
402788,518.0,1249.81640625,241.27728271484375
417459,214.0,680.5877075195312,318.0316467285156
439916,421.0,2403.01904296875,570.7883911132812
421304,439.0,488.51312255859375,111.27861785888672
436363,321.0,1992.12744140625,620.6004638671875
402795,1975.0,1276.58349609375,64.63713836669922
436367,440.0,1511.451171875,343.5116271972656
421311,634.0,3621.46826171875,571.2095336914062
402801,390.0,895.5020751953125,229.6159210205078
413772,534.0,2341.42333984375,438.4687805175781
410306,530.0,2160.99755859375,407.7353820800781
436379,290.0,1199.0079345703125,413.45098876953125
432774,179.0,908.042724609375,507.28643798828125
439943,1073.0,1739.80712890625,162.14418029785156
406639,725.0,2621.920654296875,361.64422607421875
432779,909.0,624.4873046875,68.70047760009766
424884,379.0,1493.062744140625,393.9479675292969
421328,514.0,2890.92822265625,562.4373779296875
406646,1842.0,573.413818359375,31.129955291748047
439965,540.0,794.0457763671875,147.04551696777344
439968,1596.0,2638.7001953125,165.33209228515625
421338,570.0,2094.276611328125,367.4169616699219
417531,250.0,1246.577392578125,498.6309509277344
406659,476.0,1666.06982421875,350.0146484375
406663,1383.0,1908.638916015625,138.0071563720703
432797,375.0,849.852783203125,226.6273956298828
417538,511.0,1439.337158203125,281.670654296875
421352,772.0,2863.0771484375,370.86492919921875
406681,1496.0,1102.30224609375,73.68330383300781
432808,128.0,1441.8892822265625,1126.4759521484375
413809,346.0,1380.225830078125,398.9092102050781
406689,1356.0,792.14453125,58.4177360534668
406692,1754.0,1862.97802734375,106.21311950683594
436422,481.0,2259.839111328125,469.8210144042969
406701,1193.0,5111.4130859375,428.45037841796875
410344,200.0,1518.79150390625,759.395751953125
424908,688.0,1342.67724609375,195.1565704345703
406710,938.0,1290.8388671875,137.6160888671875
406714,623.0,2042.069580078125,327.780029296875
432823,329.0,2452.5791015625,745.4647827148438
440007,659.0,1782.130126953125,270.4294738769531
410366,1246.0,1869.6650390625,150.05337524414062
440013,1971.0,2573.2802734375,130.55709838867188
440017,236.0,1057.59423828125,448.1331481933594
440021,907.0,2902.947021484375,320.060302734375
443482,2137.0,1671.180908203125,78.20219421386719
443485,809.0,999.79638671875,123.58422088623047
421384,1106.0,1831.674560546875,165.61253356933594
402880,1645.0,190.8187255859375,11.599922180175781
432836,1108.0,1403.63623046875,126.68196868896484
443498,530.0,1388.4686279296875,261.9752197265625
410398,1277.0,2890.1123046875,226.32046508789062
432841,812.0,1639.97705078125,201.96762084960938
428885,2572.0,1916.5810546875,74.51715087890625
443509,1238.0,2339.089599609375,188.94100952148438
436452,1393.0,1453.37451171875,104.33413696289062
406754,767.0,1179.0147705078125,153.7176971435547
410425,485.0,1182.64501953125,243.84434509277344
432853,632.0,3177.0302734375,502.69464111328125
410433,1362.0,3172.86083984375,232.9560089111328
443534,541.0,3282.10693359375,606.674072265625
436467,1260.0,1140.609375,90.52455139160156
432861,993.0,1538.40576171875,154.925048828125
421412,359.0,1313.13330078125,365.7752990722656
443552,222.0,775.2932739257812,349.231201171875
410455,185.0,799.7874755859375,432.3175354003906
432871,249.0,1115.138427734375,447.84674072265625
432874,921.0,1054.8577880859375,114.5339584350586
406779,1101.0,1102.09423828125,100.0993881225586
443572,471.0,1308.0972900390625,277.7276611328125
421420,112.0,992.387451171875,886.0602416992188
440075,501.0,1232.063720703125,245.9208984375
402919,1225.0,1470.61279296875,120.0500259399414
417664,1545.0,2819.46826171875,182.48985290527344
410491,373.0,1809.412841796875,485.0972595214844
443588,2199.0,999.719482421875,45.462459564208984
402926,752.0,1764.59521484375,234.6536102294922
443595,344.0,784.860595703125,228.15713500976562
443602,320.0,1023.70703125,319.908447265625
432900,401.0,1174.67041015625,292.9352722167969
428934,951.0,1583.2177734375,166.47926330566406
440094,262.0,1984.591064453125,757.4775390625
410516,564.0,2529.513916015625,448.4953918457031
402945,757.0,1342.88720703125,177.39593505859375
436495,286.0,679.0020751953125,237.41331481933594
413930,731.0,2016.022216796875,275.7896423339844
402956,1608.0,3276.8642578125,203.7850799560547
421448,425.0,1040.685546875,244.8671875
443625,1684.0,1862.585205078125,110.60482025146484
402966,814.0,2219.871337890625,272.7114562988281
443631,402.0,2906.828857421875,723.0917358398438
413937,1315.0,1141.13232421875,86.77812194824219
417717,969.0,3463.2314453125,357.40264892578125
410549,217.0,896.200927734375,412.9958190917969
413943,891.0,1963.63818359375,220.38587951660156
410554,1261.0,2079.12646484375,164.87918090820312
424974,1012.0,1735.7548828125,171.51727294921875
428952,431.0,1768.65380859375,410.36053466796875
443652,725.0,2176.346923828125,300.185791015625
417727,890.0,1854.9814453125,208.4248809814453
436520,1075.0,2266.180908203125,210.8075408935547
428961,139.0,1101.663818359375,792.5639038085938
410576,1152.0,1451.46240234375,125.99500274658203
428966,801.0,1755.7744140625,219.1977996826172
440139,589.0,1935.7255859375,328.6461181640625
424989,530.0,1246.63427734375,235.21401977539062
402996,770.0,2323.029296875,301.692138671875
417746,332.0,1046.9156494140625,315.3360290527344
432992,930.0,445.72900390625,47.92784881591797
432994,1555.0,2349.362548828125,151.08441162109375
428981,728.0,1277.824462890625,175.5253448486328
413968,437.0,1351.3690185546875,309.2377624511719
440156,271.0,889.592041015625,328.2627258300781
406854,642.0,1749.130126953125,272.4501953125
417759,1013.0,2283.948486328125,225.4638214111328
413973,660.0,1509.62646484375,228.7312774658203
410596,700.0,656.4410400390625,93.77729034423828
436552,354.0,867.041259765625,244.92691040039062
436554,921.0,1410.75048828125,153.1759490966797
410600,2168.0,981.27392578125,45.261714935302734
417775,550.0,2011.5380859375,365.73419189453125
436557,1437.0,3135.796875,218.2183074951172
425022,1331.0,3726.0654296875,279.9447937011719
443693,179.0,1211.50390625,676.81787109375
440178,2000.0,1869.9365234375,93.496826171875
436565,868.0,923.796630859375,106.42818450927734
413990,1063.0,2174.04541015625,204.51979064941406
440184,333.0,1024.8341064453125,307.75799560546875
406898,743.0,1984.029296875,267.0295104980469
440187,328.0,892.00146484375,271.95166015625
403038,176.0,875.87841796875,497.658203125
433067,1517.0,2342.12451171875,154.39186096191406
406911,295.0,925.478759765625,313.72161865234375
406913,1638.0,288.867919921875,17.63540267944336
433073,825.0,1457.099609375,176.61813354492188
413999,761.0,1728.884033203125,227.18582153320312
436584,571.0,1692.182861328125,296.3542785644531
425061,601.0,1237.7293701171875,205.9449920654297
410656,482.0,1385.4234619140625,287.4322509765625
406936,370.0,1331.4769287109375,359.858642578125
440209,325.0,717.21630859375,220.6819305419922
436592,429.0,1838.7041015625,428.60235595703125
436595,590.0,2247.611328125,380.9510803222656
403059,199.0,1173.665283203125,589.7815551757812
425069,1273.0,1781.736083984375,139.96356201171875
417817,1174.0,1198.479736328125,102.08515930175781
433110,1418.0,1263.275146484375,89.08851623535156
417824,304.0,966.297119140625,317.86090087890625
406951,952.0,2167.20849609375,227.64794921875
410672,902.0,2469.485595703125,273.7789001464844
440226,380.0,1373.8558349609375,361.541015625
421599,1846.0,3785.78125,205.0802459716797
410678,491.0,1138.167236328125,231.80593872070312
425082,1714.0,2806.724609375,163.7528839111328
433135,1468.0,3224.966796875,219.68438720703125
433140,623.0,1925.46826171875,309.0639343261719
406966,802.0,1163.24267578125,145.042724609375
443756,410.0,1257.17431640625,306.6278991699219
425087,1212.0,2821.782470703125,232.82034301757812
443761,134.0,1005.23681640625,750.1766967773438
433151,792.0,1451.86767578125,183.31661987304688
417844,247.0,839.068115234375,339.70367431640625
410699,348.0,1692.0450439453125,486.2198486328125
425093,511.0,1136.7899169921875,222.46377563476562
410704,350.0,1042.483642578125,297.85247802734375
403099,240.0,1310.9932861328125,546.2471923828125
414060,338.0,1405.20751953125,415.74188232421875
403108,748.0,2897.298828125,387.33941650390625
436641,1518.0,1253.695556640625,82.5886459350586
421630,393.0,1478.633544921875,376.2426452636719
403122,238.0,1154.4727783203125,485.0726013183594
421634,461.0,1847.38525390625,400.73431396484375
440259,1301.0,215.398681640625,16.556394577026367
403137,515.0,897.7457275390625,174.31954956054688
410716,900.0,1396.560546875,155.17340087890625
421640,652.0,938.7470703125,143.9796142578125
414075,337.0,1031.3369140625,306.0346984863281
440274,302.0,707.6937866210938,234.33567810058594
425117,990.0,1646.115478515625,166.2742919921875
403149,511.0,808.2327880859375,158.16688537597656
425120,1012.0,1569.166015625,155.05592346191406
425122,691.0,3256.194580078125,471.22930908203125
407007,250.0,1087.67626953125,435.0705261230469
429112,782.0,2938.908447265625,375.8194885253906
410730,634.0,664.9644775390625,104.88399505615234
440298,1393.0,1187.662841796875,85.25935363769531
410732,1678.0,2310.72900390625,137.70733642578125
443833,751.0,2061.291015625,274.47283935546875
440303,220.0,2353.06396484375,1069.5745849609375
417892,792.0,1397.427734375,176.44290161132812
410745,255.0,1634.8929443359375,641.134521484375
410749,1096.0,551.673583984375,50.335182189941406
433238,1127.0,1614.448974609375,143.2519073486328
410754,505.0,895.0704345703125,177.24166870117188
414107,1293.0,2149.156494140625,166.2147216796875
436726,416.0,2329.0244140625,559.8616333007812
436730,338.0,1859.9658203125,550.2857666015625
425151,824.0,2098.025634765625,254.61476135253906
436734,976.0,2260.92626953125,231.65228271484375
421671,280.0,1699.881591796875,607.1005859375
410778,983.0,1602.7978515625,163.05166625976562
407047,580.0,1461.1043701171875,251.91455078125
417911,1009.0,1682.1484375,166.71441650390625
433255,239.0,1389.860595703125,581.5316162109375
436747,446.0,2677.924072265625,600.431396484375
403201,410.0,2493.01171875,608.0516357421875
433259,2461.0,1795.24169921875,72.9476547241211
440339,449.0,1880.142578125,418.739990234375
436754,843.0,2478.0849609375,293.96026611328125
421685,780.0,1750.03759765625,224.36380004882812
403210,1156.0,1812.251708984375,156.76918029785156
414130,394.0,828.6505126953125,210.31739807128906
429167,980.0,2218.901123046875,226.41847229003906
425180,190.0,1540.484130859375,810.7811279296875
429172,389.0,1443.54638671875,371.09161376953125
436764,219.0,1310.3203125,598.3197631835938
417933,514.0,1492.68603515625,290.4058532714844
421694,971.0,1823.97119140625,187.8446044921875
414138,1329.0,1808.62353515625,136.08905029296875
421697,670.0,2139.856689453125,319.381591796875
433296,1066.0,325.9693603515625,30.578739166259766
436781,802.0,1191.32275390625,148.5439910888672
440367,611.0,1463.290283203125,239.49102783203125
417946,961.0,890.0736083984375,92.61952209472656
417948,714.0,3352.43994140625,469.5293884277344
433309,815.0,1889.85009765625,231.88345336914062
414150,999.0,1703.683837890625,170.53892517089844
433313,1492.0,1991.45703125,133.47567749023438
436805,769.0,1905.99755859375,247.85403442382812
436810,587.0,2927.502197265625,498.7226867675781
421733,1446.0,2804.63671875,193.95828247070312
414157,936.0,2863.333251953125,305.91168212890625
410888,607.0,2697.9462890625,444.47222900390625
433331,835.0,1582.30078125,189.49710083007812
410897,1025.0,2226.7958984375,217.24839782714844
410899,402.0,1721.264404296875,428.1752014160156
443905,1904.0,2320.603515625,121.88043212890625
443906,1232.0,740.045166015625,60.068599700927734
429207,1233.0,469.976806640625,38.11653137207031
421747,742.0,2862.72900390625,385.8125305175781
414173,538.0,512.439453125,95.24897003173828
403258,930.0,1654.72412109375,177.9273223876953
429211,1283.0,1007.480224609375,78.52534484863281
440411,740.0,958.24560546875,129.49264526367188
433365,514.0,1149.7515869140625,223.68707275390625
433371,916.0,1995.420166015625,217.8406219482422
440417,1136.0,1002.280029296875,88.22887420654297
440418,1325.0,3344.244140625,252.39576721191406
403269,823.0,826.07373046875,100.37348175048828
417977,831.0,2021.33935546875,243.24180603027344
410949,237.0,1085.8359375,458.15863037109375
433391,1227.0,1291.737060546875,105.27604675292969
417984,480.0,2679.18310546875,558.1631469726562
436889,995.0,1177.91259765625,118.3831787109375
417987,845.0,1089.4071044921875,128.92391967773438
433399,594.0,1915.443359375,322.4652099609375
436897,1877.0,1839.157470703125,97.98388671875
410958,598.0,1636.2900390625,273.6270751953125
443934,1193.0,2319.739501953125,194.44589233398438
410960,170.0,999.245361328125,587.7913818359375
425249,813.0,2917.38916015625,358.8424377441406
436918,299.0,802.9774169921875,268.5543212890625
440451,587.0,2860.997802734375,487.39312744140625
425255,981.0,2263.36474609375,230.7201690673828
433427,423.0,1234.592041015625,291.86572265625
436935,406.0,1424.6204833984375,350.8917236328125
436940,332.0,905.3140869140625,272.6849670410156
433441,527.0,2347.82421875,445.5074462890625
407179,1304.0,955.1103515625,73.24465942382812
436952,1576.0,610.963623046875,38.766727447509766
425281,271.0,847.5557861328125,312.751220703125
425283,943.0,1763.9794921875,187.06039428710938
407193,341.0,1704.2418212890625,499.77764892578125
403309,1259.0,1842.836669921875,146.373046875
429256,1290.0,820.302734375,63.589359283447266
403313,2179.0,2449.5234375,112.41502380371094
425293,621.0,3151.886962890625,507.55023193359375
418025,1292.0,203.65869140625,15.763055801391602
418028,271.0,1156.511474609375,426.7569885253906
440480,698.0,842.6864013671875,120.72870635986328
444026,502.0,2481.719482421875,494.36639404296875
433497,451.0,1301.71337890625,288.62823486328125
414250,1463.0,1004.93798828125,68.69022369384766
433506,271.0,954.986083984375,352.3934020996094
433511,691.0,1566.86181640625,226.7528076171875
425309,654.0,2513.341796875,384.3030090332031
436991,360.0,897.602294921875,249.333984375
414256,940.0,1622.787109375,172.63693237304688
444039,259.0,900.2313232421875,347.5796813964844
425318,750.0,1967.0283203125,262.27044677734375
444045,1182.0,1901.484130859375,160.87005615234375
407217,641.0,1541.7294921875,240.51942443847656
444050,571.0,1140.640625,199.76193237304688
425326,621.0,1512.19970703125,243.51040649414062
414269,1542.0,1518.61572265625,98.48350524902344
403349,989.0,3950.146484375,399.40814208984375
444061,69.0,1170.6026611328125,1696.525634765625
403354,715.0,1934.0068359375,270.4904479980469
421843,696.0,979.951171875,140.79757690429688
444066,621.0,2157.04443359375,347.35015869140625
437034,657.0,511.3236083984375,77.82703399658203
421851,230.0,1386.4609375,602.80908203125
437041,999.0,1736.215576171875,173.79534912109375
425345,460.0,921.2408447265625,200.26974487304688
444071,958.0,561.222412109375,58.58271789550781
425348,590.0,1288.616943359375,218.40965270996094
440540,790.0,2235.590087890625,282.986083984375
429320,580.0,954.09033203125,164.49832153320312
411040,280.0,1601.787841796875,572.0670776367188
440550,252.0,1189.44482421875,472.0019226074219
407252,213.0,1429.09375,670.93603515625
403378,630.0,2813.2255859375,446.5437316894531
421871,1032.0,2991.047607421875,289.8301696777344
411055,942.0,890.705322265625,94.55470275878906
418093,781.0,3231.17626953125,413.7229309082031
411059,1263.0,1555.8017578125,123.18303680419922
425371,445.0,2767.22314453125,621.847900390625
429343,2381.0,1544.05517578125,64.8490219116211
440581,1105.0,2962.28857421875,268.0804138183594
437080,2997.0,2446.294921875,81.62478637695312
414317,1529.0,2645.56640625,173.0259246826172
429353,1032.0,1881.855712890625,182.35035705566406
418108,429.0,2778.368408203125,647.6383056640625
411079,138.0,720.497802734375,522.099853515625
421899,531.0,1075.484619140625,202.5394744873047
414335,264.0,1129.4259033203125,427.8128662109375
440596,2504.0,2335.3408203125,93.264404296875
414344,368.0,2169.632568359375,589.5740356445312
440599,1543.0,3658.6982421875,237.1158905029297
418142,950.0,1682.53759765625,177.10922241210938
444122,280.0,1595.6259765625,569.8663940429688
403423,829.0,2684.177734375,323.7850341796875
437106,1503.0,1564.1552734375,104.06887817382812
425405,711.0,3193.157958984375,449.1080322265625
444133,440.0,1169.3243408203125,265.7555236816406
444137,890.0,1665.951171875,187.18553161621094
429388,360.0,1094.486083984375,304.0238952636719
425415,632.0,1559.69189453125,246.78668212890625
418156,1081.0,1581.55517578125,146.30482482910156
437118,2580.0,2789.1416015625,108.10626983642578
429414,420.0,801.168701171875,190.75445556640625
440634,350.0,905.5889892578125,258.7397155761719
414412,592.0,2545.835693359375,430.0398254394531
411119,1782.0,270.54736328125,15.182230949401855
411122,1060.0,4390.3857421875,414.1873474121094
418169,395.0,2744.18994140625,694.7316284179688
429475,158.0,1081.61474609375,684.5662841796875
411132,899.0,1988.82568359375,221.22642517089844
440654,260.0,1948.460693359375,749.407958984375
414425,955.0,955.240234375,100.02515411376953
421952,504.0,1366.0101318359375,271.03375244140625
414429,703.0,1524.13232421875,216.8040313720703
421959,401.0,3631.046142578125,905.4978637695312
429485,911.0,1785.955078125,196.04336547851562
407319,1045.0,2244.909423828125,214.82386779785156
440669,1514.0,2672.044921875,176.4890899658203
403493,341.0,1089.72900390625,319.5686340332031
403495,894.0,2024.051025390625,226.4039306640625
440675,902.0,1869.38916015625,207.24935913085938
421972,1493.0,874.164306640625,58.55085754394531
425474,620.0,2840.493896484375,458.1441955566406
425476,759.0,2284.821533203125,301.030517578125
418223,580.0,1213.2554931640625,209.18197631835938
414450,263.0,1121.699951171875,426.50189208984375
414453,350.0,546.9978637695312,156.2851104736328
444211,1050.0,1605.1494140625,152.87136840820312
414457,681.0,1474.3330078125,216.49530029296875
403511,1446.0,2089.885498046875,144.5287322998047
440700,198.0,1565.747802734375,790.78173828125
414462,289.0,1010.9281005859375,349.8021240234375
407362,1043.0,1318.4248046875,126.406982421875
418239,1832.0,2192.0888671875,119.65550231933594
411171,842.0,1736.821044921875,206.27330017089844
414472,1573.0,684.453125,43.512596130371094
422003,160.0,1162.646728515625,726.6541748046875
440717,339.0,687.439697265625,202.78456115722656
440719,611.0,2879.25439453125,471.2364196777344
440721,721.0,1016.2232666015625,140.9463653564453
407387,872.0,1005.7196044921875,115.33482360839844
411178,231.0,796.0440673828125,344.6078186035156
440731,660.0,1950.61572265625,295.5478515625
407393,1243.0,734.1676025390625,59.06416702270508
407397,270.0,983.822021484375,364.3785095214844
414496,377.0,2526.69970703125,670.2120971679688
425515,249.0,1345.06103515625,540.1851806640625
444269,738.0,1486.279052734375,201.392822265625
418272,534.0,1107.05419921875,207.31350708007812
440776,1404.0,2300.19287109375,163.83140563964844
440779,831.0,2105.17529296875,253.33035278320312
407409,640.0,2275.935546875,355.61492919921875
429557,902.0,1336.21875,148.13954162597656
440787,1143.0,1433.583251953125,125.42285919189453
407416,541.0,1632.453125,301.7473449707031
407418,1113.0,1463.450927734375,131.487060546875
403589,678.0,1572.19482421875,231.88714599609375
418294,277.0,1074.0711669921875,387.7513122558594
429570,651.0,1352.0699462890625,207.6912384033203
429573,973.0,1033.68359375,106.23675537109375
418300,431.0,1476.5040283203125,342.5763244628906
407440,1154.0,2378.611572265625,206.1188507080078
440809,355.0,1046.9754638671875,294.92266845703125
425559,861.0,2704.451171875,314.1058349609375
414543,480.0,1293.01904296875,269.37896728515625
403610,837.0,2952.76318359375,352.77935791015625
429595,1031.0,2284.498046875,221.58079528808594
418317,469.0,1137.2613525390625,242.48643493652344
440825,826.0,763.369384765625,92.4176025390625
444310,244.0,1390.6915283203125,569.95556640625
429604,762.0,1570.27001953125,206.0721893310547
418331,259.0,1113.407470703125,429.8870544433594
422149,723.0,1564.3837890625,216.37396240234375
429619,318.0,947.4346923828125,297.9354248046875
403629,1111.0,1602.487060546875,144.23825073242188
429626,540.0,2691.148681640625,498.3608703613281
422162,511.0,879.061279296875,172.02764892578125
403638,400.0,377.3345947265625,94.33364868164062
444335,370.0,1007.458251953125,272.2860107421875
425602,741.0,3399.1962890625,458.7309265136719
444339,500.0,2780.33837890625,556.067626953125
429641,332.0,1013.689453125,305.3281555175781
444344,861.0,1769.88037109375,205.56101989746094
403656,533.0,2204.65478515625,413.63128662109375
429652,1402.0,2379.58837890625,169.72811889648438
425619,651.0,1235.5103759765625,189.7865447998047
414613,351.0,1990.8232421875,567.1860961914062
425623,1547.0,1415.66796875,91.51053619384766
422199,600.0,2727.922119140625,454.6536865234375
414620,1002.0,613.857666015625,61.263240814208984
418377,790.0,2949.8037109375,373.39288330078125
429663,530.0,2077.094970703125,391.90472412109375
429667,1020.0,2994.129150390625,293.5420837402344
429671,278.0,1580.440185546875,568.503662109375
429673,1338.0,187.26025390625,13.99553394317627
414635,420.0,1203.31103515625,286.50262451171875
422227,349.0,543.9733276367188,155.86627197265625
440928,329.0,1505.1502685546875,457.49249267578125
418401,822.0,2201.977783203125,267.8805236816406
444390,679.0,1146.439208984375,168.84230041503906
422235,1243.0,3422.525390625,275.3439636230469
429719,254.0,1372.55419921875,540.3756713867188
403703,857.0,2687.81298828125,313.6304626464844
403708,251.0,1078.6334228515625,429.73443603515625
444403,2945.0,2239.8818359375,76.0571060180664
440952,635.0,1254.12158203125,197.4994659423828
429731,677.0,2095.808837890625,309.57293701171875
403725,481.0,2094.463134765625,435.4393005371094
444414,901.0,553.666015625,61.450164794921875
444419,471.0,2539.50341796875,539.1726684570312
444424,1312.0,2130.067138671875,162.35267639160156
418446,941.0,1440.822265625,153.11607360839844
444432,1094.0,1859.952392578125,170.01393127441406
422274,3268.0,792.577880859375,24.252689361572266
422277,530.0,2236.3505859375,421.9529724121094
422279,622.0,2918.84375,469.2674560546875
425694,1088.0,1424.94287109375,130.96900939941406
422288,820.0,1669.183349609375,203.55894470214844
422293,1403.0,2060.85009765625,146.88880920410156
425704,889.0,1201.76220703125,135.1813507080078
414725,670.0,1845.4765625,275.44427490234375
425714,788.0,1437.623779296875,182.43955993652344
429790,219.0,1002.894287109375,457.94256591796875
414737,810.0,2569.528564453125,317.2257385253906
418488,702.0,2280.987060546875,324.9269104003906
414745,741.0,4047.140625,546.1727905273438
414750,2417.0,995.052734375,41.168914794921875
425736,710.0,2890.47998046875,407.1098327636719
444529,321.0,933.490478515625,290.8070068359375
422331,1864.0,1306.343017578125,70.08277893066406
422336,581.0,929.766357421875,160.0286407470703
425752,1603.0,357.92724609375,22.32858657836914
425756,1228.0,1436.457275390625,116.975341796875
444550,648.0,2045.686767578125,315.6924133300781
444553,1249.0,2154.90869140625,172.5307159423828
418571,220.0,1124.933349609375,511.33331298828125
425774,640.0,1529.152587890625,238.93008422851562
425780,724.0,2468.181640625,340.9090881347656
414809,890.0,1830.318603515625,205.65379333496094
418588,742.0,1061.034912109375,142.9966278076172
444597,912.0,3259.12353515625,357.3600158691406
444604,1215.0,999.265380859375,82.24406433105469
444612,697.0,2119.62451171875,304.1068115234375
425818,219.0,1084.171142578125,495.0552978515625
418617,661.0,1493.611572265625,225.96241760253906
418621,830.0,1434.662109375,172.85086059570312
414852,2122.0,1705.43994140625,80.36946105957031
425849,1242.0,2495.347412109375,200.9136505126953
444645,591.0,1642.37890625,277.8982849121094
444654,1065.0,1498.13818359375,140.67025756835938
425870,1842.0,2676.02734375,145.27835083007812
444671,206.0,1434.6165771484375,696.4158325195312
425883,290.0,874.1328125,301.42510986328125
444698,1138.0,1422.0576171875,124.96112823486328
425900,390.0,1901.0,487.4359130859375
425924,381.0,1668.631591796875,437.9610595703125
425949,1624.0,1148.4345703125,70.71641540527344
425972,2265.0,2428.27197265625,107.20848083496094
425993,942.0,1406.78369140625,149.340087890625
426015,554.0,1519.019287109375,274.19122314453125
426037,1198.0,2107.0869140625,175.8837127685547
426059,1213.0,1256.511474609375,103.58708953857422
426080,475.0,1472.8367919921875,310.0708923339844
400883,1179.0,2188.48876953125,185.62245178222656
428504,320.0,1405.0343017578125,439.0732421875
446929,351.0,1433.911376953125,408.5217590332031
405572,1054.0,987.6424560546875,93.70421600341797
405574,1164.0,619.2183837890625,53.19745635986328
405576,1004.0,2782.185302734375,277.110107421875
400897,667.0,1903.0205078125,285.3104248046875
405579,1084.0,4131.9970703125,381.1805419921875
451562,502.0,1721.94287109375,343.0165100097656
442366,412.0,1040.421142578125,252.52940368652344
419283,802.0,2359.685302734375,294.22509765625
428520,246.0,1073.3602294921875,436.3253173828125
446945,533.0,1213.5972900390625,227.69178771972656
432959,1280.0,2148.323486328125,167.8377685546875
428527,340.0,1437.1058349609375,422.6781921386719
423873,214.0,1580.5966796875,738.5965576171875
419299,407.0,1969.677001953125,483.95013427734375
432969,77.0,1076.365234375,1397.876953125
451580,871.0,2083.146728515625,239.167236328125
446963,685.0,1723.14990234375,251.5547332763672
423889,420.0,1126.602783203125,268.23876953125
419316,672.0,2114.8349609375,314.70758056640625
446966,1381.0,2283.2646484375,165.3341522216797
428561,500.0,1761.943115234375,352.38861083984375
414716,621.0,2830.54736328125,455.8047180175781
442394,616.0,2521.654052734375,409.3594055175781
432984,829.0,1457.59326171875,175.8254852294922
405617,582.0,1309.458740234375,224.992919921875
451597,1173.0,1357.8505859375,115.7587890625
419341,1260.0,826.776123046875,65.61714935302734
414727,669.0,2677.357421875,400.202880859375
419348,487.0,1227.890869140625,252.13365173339844
446997,209.0,1539.131103515625,736.4263305664062
419356,2116.0,2587.16552734375,122.26680755615234
437839,992.0,1368.0556640625,137.90884399414062
437841,630.0,1811.578369140625,287.5521240234375
447005,801.0,3759.85400390625,469.39501953125
419369,2456.0,3867.7685546875,157.48243713378906
419374,629.0,1222.761474609375,194.39768981933594
419376,523.0,1493.3544921875,285.5362548828125
400966,246.0,1547.9097900390625,629.2316284179688
414747,286.0,2301.452880859375,804.7037963867188
400972,266.0,1360.050048828125,511.2969970703125
423940,870.0,2462.202392578125,283.01177978515625
447029,140.0,1351.638671875,965.4561767578125
428600,1453.0,2251.453125,154.95204162597656
419393,1022.0,1596.951904296875,156.2575225830078
447036,772.0,1399.77587890625,181.318115234375
400984,279.0,1357.095947265625,486.4143371582031
423957,946.0,2016.858154296875,213.19854736328125
437871,494.0,1217.705810546875,246.49916076660156
400989,310.0,1732.4107666015625,558.8421630859375
437876,94.0,1265.612548828125,1346.3963623046875
405674,429.0,1096.630615234375,255.62484741210938
400994,851.0,772.672119140625,90.79578399658203
414775,1548.0,1674.7978515625,108.19107055664062
423974,340.0,1345.736328125,395.8048095703125
423975,1437.0,2855.6982421875,198.7263946533203
414781,426.0,1366.8299560546875,320.85211181640625
423977,2075.0,1353.411865234375,65.22466278076172
405707,489.0,2133.48486328125,436.29547119140625
423980,781.0,1859.82275390625,238.13352966308594
447066,991.0,3564.302734375,359.6672668457031
401005,389.0,1342.46728515625,345.1072692871094
405721,617.0,1308.8255615234375,212.12733459472656
414795,1650.0,1245.56884765625,75.48902130126953
442465,2105.0,1152.48681640625,54.74996566772461
423991,500.0,2380.4482421875,476.08966064453125
423993,289.0,1064.4364013671875,368.3171081542969
451626,761.0,2486.418701171875,326.7304382324219
419449,1548.0,1351.551513671875,87.30952453613281
405742,299.0,1034.304931640625,345.92138671875
442479,561.0,1684.94189453125,300.3461608886719
